sample_id,run_id,channel_id,event_time,t_seconds,value,unit,quality
T-103:P-101:97,T-103,CH-P-101,2026-09-12T12:00:09.700000Z,9.7,104.46913,KiloPA,good
T-103:P-101:98,T-103,CH-P-101,2026-09-12T12:00:09.800000Z,9.8,104.58866,KiloPA,good
T-103:P-101:99,T-103,CH-P-101,2026-09-12T12:00:09.900000Z,9.9,104.52262,KiloPA,good
T-103:P-101:100,T-103,CH-P-101,2026-09-12T12:00:10Z,10.0,104.52554,KiloPA,good
T-103:P-101:101,T-103,CH-P-101,2026-09-12T12:00:10.100000Z,10.1,104.55987,KiloPA,good
T-103:P-101:102,T-103,CH-P-101,2026-09-12T12:00:10.200000Z,10.2,104.37637,KiloPA,good
T-103:P-101:103,T-103,CH-P-101,2026-09-12T12:00:10.300000Z,10.3,104.36098,KiloPA,good
T-103:P-101:104,T-103,CH-P-101,2026-09-12T12:00:10.400000Z,10.4,104.10861,KiloPA,good
T-103:P-101:105,T-103,CH-P-101,2026-09-12T12:00:10.500000Z,10.5,104.41763,KiloPA,good
T-103:P-101:106,T-103,CH-P-101,2026-09-12T12:00:10.600000Z,10.6,104.1771,KiloPA,good
T-103:P-101:107,T-103,CH-P-101,2026-09-12T12:00:10.700000Z,10.7,104.22444,KiloPA,good
T-103:P-101:108,T-103,CH-P-101,2026-09-12T12:00:10.800000Z,10.8,104.26883,KiloPA,good
T-103:P-101:109,T-103,CH-P-101,2026-09-12T12:00:10.900000Z,10.9,104.417,KiloPA,good
T-103:P-101:110,T-103,CH-P-101,2026-09-12T12:00:11Z,11.0,104.38558,KiloPA,good
T-103:P-101:111,T-103,CH-P-101,2026-09-12T12:00:11.100000Z,11.1,104.34852,KiloPA,good
T-103:P-101:112,T-103,CH-P-101,2026-09-12T12:00:11.200000Z,11.2,104.22599,KiloPA,good
T-103:P-101:113,T-103,CH-P-101,2026-09-12T12:00:11.300000Z,11.3,104.27986,KiloPA,good
T-103:P-101:114,T-103,CH-P-101,2026-09-12T12:00:11.400000Z,11.4,104.07158,KiloPA,good
T-103:P-101:115,T-103,CH-P-101,2026-09-12T12:00:11.500000Z,11.5,104.43925,KiloPA,good
T-103:P-101:116,T-103,CH-P-101,2026-09-12T12:00:11.600000Z,11.6,104.43101,KiloPA,good
T-103:P-101:117,T-103,CH-P-101,2026-09-12T12:00:11.700000Z,11.7,104.05346,KiloPA,good
T-103:P-101:118,T-103,CH-P-101,2026-09-12T12:00:11.800000Z,11.8,103.92832,KiloPA,good
T-103:P-101:119,T-103,CH-P-101,2026-09-12T12:00:11.900000Z,11.9,103.91851,KiloPA,good
T-103:P-101:120,T-103,CH-P-101,2026-09-12T12:00:12Z,12.0,103.93226,KiloPA,good
T-103:P-101:121,T-103,CH-P-101,2026-09-12T12:00:12.100000Z,12.1,103.9078,KiloPA,good
T-103:P-101:122,T-103,CH-P-101,2026-09-12T12:00:12.200000Z,12.2,104.08133,KiloPA,good
T-103:P-101:123,T-103,CH-P-101,2026-09-12T12:00:12.300000Z,12.3,104.03703,KiloPA,good
T-103:P-101:124,T-103,CH-P-101,2026-09-12T12:00:12.400000Z,12.4,104.11868,KiloPA,good
T-103:P-101:125,T-103,CH-P-101,2026-09-12T12:00:12.500000Z,12.5,103.98641,KiloPA,good
T-103:P-101:126,T-103,CH-P-101,2026-09-12T12:00:12.600000Z,12.6,103.96552,KiloPA,good
T-103:P-101:127,T-103,CH-P-101,2026-09-12T12:00:12.700000Z,12.7,103.85757,KiloPA,good
T-103:P-101:128,T-103,CH-P-101,2026-09-12T12:00:12.800000Z,12.8,104.12862,KiloPA,good
T-103:P-101:129,T-103,CH-P-101,2026-09-12T12:00:12.900000Z,12.9,104.10979,KiloPA,good
T-103:P-101:130,T-103,CH-P-101,2026-09-12T12:00:13Z,13.0,103.69819,KiloPA,good
T-103:P-101:131,T-103,CH-P-101,2026-09-12T12:00:13.100000Z,13.1,103.84559,KiloPA,good
T-103:P-101:132,T-103,CH-P-101,2026-09-12T12:00:13.200000Z,13.2,103.72789,KiloPA,good
T-103:P-101:133,T-103,CH-P-101,2026-09-12T12:00:13.300000Z,13.3,103.69906,KiloPA,good
T-103:P-101:134,T-103,CH-P-101,2026-09-12T12:00:13.400000Z,13.4,103.62257,KiloPA,good
T-103:P-101:135,T-103,CH-P-101,2026-09-12T12:00:13.500000Z,13.5,103.49984,KiloPA,good
T-103:P-101:136,T-103,CH-P-101,2026-09-12T12:00:13.600000Z,13.6,103.61107,KiloPA,good
T-103:P-101:137,T-103,CH-P-101,2026-09-12T12:00:13.700000Z,13.7,103.77604,KiloPA,good
T-103:P-101:138,T-103,CH-P-101,2026-09-12T12:00:13.800000Z,13.8,103.81603,KiloPA,good
T-103:P-101:139,T-103,CH-P-101,2026-09-12T12:00:13.900000Z,13.9,103.71735,KiloPA,good
T-103:P-101:140,T-103,CH-P-101,2026-09-12T12:00:14Z,14.0,103.55891,KiloPA,good
T-103:P-101:141,T-103,CH-P-101,2026-09-12T12:00:14.100000Z,14.1,103.72098,KiloPA,good
T-103:P-101:142,T-103,CH-P-101,2026-09-12T12:00:14.200000Z,14.2,103.46271,KiloPA,good
T-103:P-101:143,T-103,CH-P-101,2026-09-12T12:00:14.300000Z,14.3,103.42491,KiloPA,good
T-103:P-101:144,T-103,CH-P-101,2026-09-12T12:00:14.400000Z,14.4,103.20135,KiloPA,good
T-103:P-101:145,T-103,CH-P-101,2026-09-12T12:00:14.500000Z,14.5,103.57267,KiloPA,good
T-103:P-101:146,T-103,CH-P-101,2026-09-12T12:00:14.600000Z,14.6,103.51368,KiloPA,good
T-103:P-101:147,T-103,CH-P-101,2026-09-12T12:00:14.700000Z,14.7,103.1681,KiloPA,good
T-103:P-101:148,T-103,CH-P-101,2026-09-12T12:00:14.800000Z,14.8,103.08779,KiloPA,good
T-103:P-101:149,T-103,CH-P-101,2026-09-12T12:00:14.900000Z,14.9,103.57611,KiloPA,good
T-103:P-101:150,T-103,CH-P-101,2026-09-12T12:00:15Z,15.0,103.26196,KiloPA,good
T-103:P-101:151,T-103,CH-P-101,2026-09-12T12:00:15.100000Z,15.1,103.02178,KiloPA,good
T-103:P-101:152,T-103,CH-P-101,2026-09-12T12:00:15.200000Z,15.2,103.11291,KiloPA,good
T-103:P-101:153,T-103,CH-P-101,2026-09-12T12:00:15.300000Z,15.3,103.22265,KiloPA,good
T-103:P-101:154,T-103,CH-P-101,2026-09-12T12:00:15.400000Z,15.4,103.2704,KiloPA,good
T-103:P-101:155,T-103,CH-P-101,2026-09-12T12:00:15.500000Z,15.5,103.19593,KiloPA,good
T-103:P-101:156,T-103,CH-P-101,2026-09-12T12:00:15.600000Z,15.6,103.29191,KiloPA,good
T-103:P-101:157,T-103,CH-P-101,2026-09-12T12:00:15.700000Z,15.7,103.11884,KiloPA,good
T-103:P-101:158,T-103,CH-P-101,2026-09-12T12:00:15.800000Z,15.8,103.04298,KiloPA,good
T-103:P-101:159,T-103,CH-P-101,2026-09-12T12:00:15.900000Z,15.9,103.13439,KiloPA,good
T-103:P-101:160,T-103,CH-P-101,2026-09-12T12:00:16Z,16.0,102.82656,KiloPA,good
T-103:P-101:161,T-103,CH-P-101,2026-09-12T12:00:16.100000Z,16.1,102.78112,KiloPA,good
T-103:P-101:162,T-103,CH-P-101,2026-09-12T12:00:16.200000Z,16.2,102.61685,KiloPA,good
T-103:P-101:163,T-103,CH-P-101,2026-09-12T12:00:16.300000Z,16.3,102.93335,KiloPA,good
T-103:P-101:164,T-103,CH-P-101,2026-09-12T12:00:16.400000Z,16.4,102.66698,KiloPA,good
T-103:P-101:165,T-103,CH-P-101,2026-09-12T12:00:16.500000Z,16.5,102.78833,KiloPA,good
T-103:P-101:166,T-103,CH-P-101,2026-09-12T12:00:16.600000Z,16.6,102.73252,KiloPA,good
T-103:P-101:167,T-103,CH-P-101,2026-09-12T12:00:16.700000Z,16.7,102.63055,KiloPA,good
T-103:P-101:168,T-103,CH-P-101,2026-09-12T12:00:16.800000Z,16.8,102.58863,KiloPA,good
T-103:P-101:169,T-103,CH-P-101,2026-09-12T12:00:16.900000Z,16.9,102.78066,KiloPA,good
T-103:P-101:170,T-103,CH-P-101,2026-09-12T12:00:17Z,17.0,102.85071,KiloPA,good
T-103:P-101:171,T-103,CH-P-101,2026-09-12T12:00:17.100000Z,17.1,102.49318,KiloPA,good
T-103:P-101:172,T-103,CH-P-101,2026-09-12T12:00:17.200000Z,17.2,102.40474,KiloPA,good
T-103:P-101:173,T-103,CH-P-101,2026-09-12T12:00:17.300000Z,17.3,102.80773,KiloPA,good
T-103:P-101:174,T-103,CH-P-101,2026-09-12T12:00:17.400000Z,17.4,102.48324,KiloPA,good
T-103:P-101:175,T-103,CH-P-101,2026-09-12T12:00:17.500000Z,17.5,102.34954,KiloPA,good
T-103:P-101:176,T-103,CH-P-101,2026-09-12T12:00:17.600000Z,17.6,102.35605,KiloPA,good
T-103:P-101:177,T-103,CH-P-101,2026-09-12T12:00:17.700000Z,17.7,102.51605,KiloPA,good
T-103:P-101:178,T-103,CH-P-101,2026-09-12T12:00:17.800000Z,17.8,102.33607,KiloPA,good
T-103:P-101:179,T-103,CH-P-101,2026-09-12T12:00:17.900000Z,17.9,102.33576,KiloPA,good
T-103:P-101:180,T-103,CH-P-101,2026-09-12T12:00:18Z,18.0,102.08567,KiloPA,good
T-103:P-101:181,T-103,CH-P-101,2026-09-12T12:00:18.100000Z,18.1,102.13888,KiloPA,good
T-103:P-101:182,T-103,CH-P-101,2026-09-12T12:00:18.200000Z,18.2,102.41327,KiloPA,good
T-103:P-101:183,T-103,CH-P-101,2026-09-12T12:00:18.300000Z,18.3,102.27427,KiloPA,good
T-103:P-101:184,T-103,CH-P-101,2026-09-12T12:00:18.400000Z,18.4,102.341,KiloPA,good
T-103:P-101:185,T-103,CH-P-101,2026-09-12T12:00:18.500000Z,18.5,101.87999,KiloPA,good
T-103:P-101:186,T-103,CH-P-101,2026-09-12T12:00:18.600000Z,18.6,102.03219,KiloPA,good
T-103:P-101:187,T-103,CH-P-101,2026-09-12T12:00:18.700000Z,18.7,102.1483,KiloPA,good
T-103:P-101:188,T-103,CH-P-101,2026-09-12T12:00:18.800000Z,18.8,102.17977,KiloPA,good
T-103:P-101:189,T-103,CH-P-101,2026-09-12T12:00:18.900000Z,18.9,102.37957,KiloPA,good
T-103:P-101:190,T-103,CH-P-101,2026-09-12T12:00:19Z,19.0,102.05317,KiloPA,good
T-103:P-101:191,T-103,CH-P-101,2026-09-12T12:00:19.100000Z,19.1,101.85322,KiloPA,good
T-103:P-101:192,T-103,CH-P-101,2026-09-12T12:00:19.200000Z,19.2,101.84956,KiloPA,good
T-103:P-101:193,T-103,CH-P-101,2026-09-12T12:00:19.300000Z,19.3,101.73251,KiloPA,good
T-103:P-101:194,T-103,CH-P-101,2026-09-12T12:00:19.400000Z,19.4,102.13815,KiloPA,good
T-103:P-101:195,T-103,CH-P-101,2026-09-12T12:00:19.500000Z,19.5,101.87503,KiloPA,good
T-103:P-101:196,T-103,CH-P-101,2026-09-12T12:00:19.600000Z,19.6,101.77393,KiloPA,good
T-103:P-101:197,T-103,CH-P-101,2026-09-12T12:00:19.700000Z,19.7,102.03755,KiloPA,good
T-103:P-101:198,T-103,CH-P-101,2026-09-12T12:00:19.800000Z,19.8,102.04737,KiloPA,good
T-103:P-101:199,T-103,CH-P-101,2026-09-12T12:00:19.900000Z,19.9,101.75935,KiloPA,good
T-103:P-101:200,T-103,CH-P-101,2026-09-12T12:00:20Z,20.0,101.70606,KiloPA,good
T-103:P-101:201,T-103,CH-P-101,2026-09-12T12:00:20.100000Z,20.1,101.815,KiloPA,good
T-103:P-101:202,T-103,CH-P-101,2026-09-12T12:00:20.200000Z,20.2,101.47749,KiloPA,good
T-103:P-101:203,T-103,CH-P-101,2026-09-12T12:00:20.300000Z,20.3,101.80854,KiloPA,good
T-103:P-101:204,T-103,CH-P-101,2026-09-12T12:00:20.400000Z,20.4,101.81809,KiloPA,good
T-103:P-101:205,T-103,CH-P-101,2026-09-12T12:00:20.500000Z,20.5,101.72026,KiloPA,good
T-103:P-101:206,T-103,CH-P-101,2026-09-12T12:00:20.600000Z,20.6,101.78626,KiloPA,good
T-103:P-101:207,T-103,CH-P-101,2026-09-12T12:00:20.700000Z,20.7,101.65767,KiloPA,good
T-103:P-101:208,T-103,CH-P-101,2026-09-12T12:00:20.800000Z,20.8,101.66563,KiloPA,good
T-103:P-101:209,T-103,CH-P-101,2026-09-12T12:00:20.900000Z,20.9,101.84349,KiloPA,good
T-103:P-101:210,T-103,CH-P-101,2026-09-12T12:00:21Z,21.0,101.62345,KiloPA,good
T-103:P-101:211,T-103,CH-P-101,2026-09-12T12:00:21.100000Z,21.1,101.85006,KiloPA,good
T-103:P-101:212,T-103,CH-P-101,2026-09-12T12:00:21.200000Z,21.2,101.7125,KiloPA,good
T-103:P-101:213,T-103,CH-P-101,2026-09-12T12:00:21.300000Z,21.3,101.5188,KiloPA,good
T-103:P-101:214,T-103,CH-P-101,2026-09-12T12:00:21.400000Z,21.4,101.5405,KiloPA,good
T-103:P-101:215,T-103,CH-P-101,2026-09-12T12:00:21.500000Z,21.5,101.42587,KiloPA,good
T-103:P-101:216,T-103,CH-P-101,2026-09-12T12:00:21.600000Z,21.6,101.71631,KiloPA,good
T-103:P-101:217,T-103,CH-P-101,2026-09-12T12:00:21.700000Z,21.7,101.9538,KiloPA,good
T-103:P-101:218,T-103,CH-P-101,2026-09-12T12:00:21.800000Z,21.8,101.45755,KiloPA,good
T-103:P-101:219,T-103,CH-P-101,2026-09-12T12:00:21.900000Z,21.9,101.53511,KiloPA,good
T-103:P-101:220,T-103,CH-P-101,2026-09-12T12:00:22Z,22.0,101.55519,KiloPA,good
T-103:P-101:221,T-103,CH-P-101,2026-09-12T12:00:22.100000Z,22.1,101.48275,KiloPA,good
T-103:P-101:222,T-103,CH-P-101,2026-09-12T12:00:22.200000Z,22.2,101.43246,KiloPA,good
T-103:P-101:223,T-103,CH-P-101,2026-09-12T12:00:22.300000Z,22.3,101.55249,KiloPA,good
T-103:P-101:224,T-103,CH-P-101,2026-09-12T12:00:22.400000Z,22.4,101.20905,KiloPA,good
T-103:P-101:225,T-103,CH-P-101,2026-09-12T12:00:22.500000Z,22.5,101.29622,KiloPA,good
T-103:P-101:226,T-103,CH-P-101,2026-09-12T12:00:22.600000Z,22.6,101.46731,KiloPA,good
T-103:P-101:227,T-103,CH-P-101,2026-09-12T12:00:22.700000Z,22.7,101.43441,KiloPA,good
T-103:P-101:228,T-103,CH-P-101,2026-09-12T12:00:22.800000Z,22.8,101.45041,KiloPA,good
T-103:P-101:229,T-103,CH-P-101,2026-09-12T12:00:22.900000Z,22.9,101.50771,KiloPA,good
T-103:P-101:230,T-103,CH-P-101,2026-09-12T12:00:23Z,23.0,101.60169,KiloPA,good
T-103:P-101:231,T-103,CH-P-101,2026-09-12T12:00:23.100000Z,23.1,101.23873,KiloPA,good
T-103:P-101:232,T-103,CH-P-101,2026-09-12T12:00:23.200000Z,23.2,101.29536,KiloPA,good
T-103:P-101:233,T-103,CH-P-101,2026-09-12T12:00:23.300000Z,23.3,101.57411,KiloPA,good
T-103:P-101:234,T-103,CH-P-101,2026-09-12T12:00:23.400000Z,23.4,101.41532,KiloPA,good
T-103:P-101:235,T-103,CH-P-101,2026-09-12T12:00:23.500000Z,23.5,101.43017,KiloPA,good
T-103:P-101:236,T-103,CH-P-101,2026-09-12T12:00:23.600000Z,23.6,101.59381,KiloPA,good
T-103:P-101:237,T-103,CH-P-101,2026-09-12T12:00:23.700000Z,23.7,101.10716,KiloPA,good
T-103:P-101:238,T-103,CH-P-101,2026-09-12T12:00:23.800000Z,23.8,101.64041,KiloPA,good
T-103:P-101:239,T-103,CH-P-101,2026-09-12T12:00:23.900000Z,23.9,101.43531,KiloPA,good
T-103:P-101:240,T-103,CH-P-101,2026-09-12T12:00:24Z,24.0,101.20219,KiloPA,good
T-103:P-101:241,T-103,CH-P-101,2026-09-12T12:00:24.100000Z,24.1,101.60338,KiloPA,good
T-103:P-101:242,T-103,CH-P-101,2026-09-12T12:00:24.200000Z,24.2,101.7007,KiloPA,good
T-103:P-101:243,T-103,CH-P-101,2026-09-12T12:00:24.300000Z,24.3,101.65837,KiloPA,good
T-103:P-101:244,T-103,CH-P-101,2026-09-12T12:00:24.400000Z,24.4,101.3822,KiloPA,good
T-103:P-101:245,T-103,CH-P-101,2026-09-12T12:00:24.500000Z,24.5,101.53963,KiloPA,good
T-103:P-101:246,T-103,CH-P-101,2026-09-12T12:00:24.600000Z,24.6,101.52028,KiloPA,good
T-103:P-101:247,T-103,CH-P-101,2026-09-12T12:00:24.700000Z,24.7,101.2222,KiloPA,good
T-103:P-101:248,T-103,CH-P-101,2026-09-12T12:00:24.800000Z,24.8,101.85882,KiloPA,good
T-103:P-101:249,T-103,CH-P-101,2026-09-12T12:00:24.900000Z,24.9,101.29806,KiloPA,good
T-103:P-101:250,T-103,CH-P-101,2026-09-12T12:00:25Z,25.0,101.79625,KiloPA,good
T-103:P-101:251,T-103,CH-P-101,2026-09-12T12:00:25.100000Z,25.1,101.47032,KiloPA,good
T-103:P-101:252,T-103,CH-P-101,2026-09-12T12:00:25.200000Z,25.2,101.52758,KiloPA,good
T-103:P-101:253,T-103,CH-P-101,2026-09-12T12:00:25.300000Z,25.3,101.45499,KiloPA,good
T-103:P-101:254,T-103,CH-P-101,2026-09-12T12:00:25.400000Z,25.4,101.73064,KiloPA,good
T-103:P-101:255,T-103,CH-P-101,2026-09-12T12:00:25.500000Z,25.5,101.80503,KiloPA,good
T-103:P-101:256,T-103,CH-P-101,2026-09-12T12:00:25.600000Z,25.6,101.56014,KiloPA,good
T-103:P-101:257,T-103,CH-P-101,2026-09-12T12:00:25.700000Z,25.7,101.44381,KiloPA,good
T-103:P-101:258,T-103,CH-P-101,2026-09-12T12:00:25.800000Z,25.8,101.4459,KiloPA,good
T-103:P-101:259,T-103,CH-P-101,2026-09-12T12:00:25.900000Z,25.9,101.67909,KiloPA,good
T-103:P-101:260,T-103,CH-P-101,2026-09-12T12:00:26Z,26.0,101.23024,KiloPA,good
T-103:P-101:261,T-103,CH-P-101,2026-09-12T12:00:26.100000Z,26.1,101.34446,KiloPA,good
T-103:P-101:262,T-103,CH-P-101,2026-09-12T12:00:26.200000Z,26.2,101.61927,KiloPA,good
T-103:P-101:263,T-103,CH-P-101,2026-09-12T12:00:26.300000Z,26.3,101.68315,KiloPA,good
T-103:P-101:264,T-103,CH-P-101,2026-09-12T12:00:26.400000Z,26.4,101.57364,KiloPA,good
T-103:P-101:265,T-103,CH-P-101,2026-09-12T12:00:26.500000Z,26.5,101.59936,KiloPA,good
T-103:P-101:266,T-103,CH-P-101,2026-09-12T12:00:26.600000Z,26.6,101.41087,KiloPA,good
T-103:P-101:267,T-103,CH-P-101,2026-09-12T12:00:26.700000Z,26.7,101.64247,KiloPA,good
T-103:P-101:268,T-103,CH-P-101,2026-09-12T12:00:26.800000Z,26.8,101.69913,KiloPA,good
T-103:P-101:269,T-103,CH-P-101,2026-09-12T12:00:26.900000Z,26.9,101.79027,KiloPA,good
T-103:P-101:270,T-103,CH-P-101,2026-09-12T12:00:27Z,27.0,101.85544,KiloPA,good
T-103:P-101:271,T-103,CH-P-101,2026-09-12T12:00:27.100000Z,27.1,101.47243,KiloPA,good
T-103:P-101:272,T-103,CH-P-101,2026-09-12T12:00:27.200000Z,27.2,102.05556,KiloPA,good
T-103:P-101:273,T-103,CH-P-101,2026-09-12T12:00:27.300000Z,27.3,101.48882,KiloPA,good
T-103:P-101:274,T-103,CH-P-101,2026-09-12T12:00:27.400000Z,27.4,101.9313,KiloPA,good
T-103:P-101:275,T-103,CH-P-101,2026-09-12T12:00:27.500000Z,27.5,101.79907,KiloPA,good
T-103:P-101:276,T-103,CH-P-101,2026-09-12T12:00:27.600000Z,27.6,102.05141,KiloPA,good
T-103:P-101:277,T-103,CH-P-101,2026-09-12T12:00:27.700000Z,27.7,102.00572,KiloPA,good
T-103:P-101:278,T-103,CH-P-101,2026-09-12T12:00:27.800000Z,27.8,101.91085,KiloPA,good
T-103:P-101:279,T-103,CH-P-101,2026-09-12T12:00:27.900000Z,27.9,101.9152,KiloPA,good
T-103:P-101:280,T-103,CH-P-101,2026-09-12T12:00:28Z,28.0,101.72344,KiloPA,good
T-103:P-101:281,T-103,CH-P-101,2026-09-12T12:00:28.100000Z,28.1,102.00055,KiloPA,good
T-103:P-101:282,T-103,CH-P-101,2026-09-12T12:00:28.200000Z,28.2,101.92348,KiloPA,good
T-103:P-101:283,T-103,CH-P-101,2026-09-12T12:00:28.300000Z,28.3,101.91532,KiloPA,good
T-103:P-101:284,T-103,CH-P-101,2026-09-12T12:00:28.400000Z,28.4,101.91362,KiloPA,good
T-103:P-101:285,T-103,CH-P-101,2026-09-12T12:00:28.500000Z,28.5,102.12049,KiloPA,good
T-103:P-101:286,T-103,CH-P-101,2026-09-12T12:00:28.600000Z,28.6,102.07826,KiloPA,good
T-103:P-101:287,T-103,CH-P-101,2026-09-12T12:00:28.700000Z,28.7,102.31235,KiloPA,good
T-103:P-101:288,T-103,CH-P-101,2026-09-12T12:00:28.800000Z,28.8,102.11388,KiloPA,good
T-103:P-101:289,T-103,CH-P-101,2026-09-12T12:00:28.900000Z,28.9,101.98997,KiloPA,good
T-103:P-101:290,T-103,CH-P-101,2026-09-12T12:00:29Z,29.0,102.13023,KiloPA,good
T-103:P-101:291,T-103,CH-P-101,2026-09-12T12:00:29.100000Z,29.1,102.28926,KiloPA,good
T-103:P-101:292,T-103,CH-P-101,2026-09-12T12:00:29.200000Z,29.2,102.02085,KiloPA,good
T-103:P-101:293,T-103,CH-P-101,2026-09-12T12:00:29.300000Z,29.3,102.55319,KiloPA,good
T-103:P-101:294,T-103,CH-P-101,2026-09-12T12:00:29.400000Z,29.4,102.33449,KiloPA,good
T-103:P-101:295,T-103,CH-P-101,2026-09-12T12:00:29.500000Z,29.5,102.3798,KiloPA,good
T-103:P-101:296,T-103,CH-P-101,2026-09-12T12:00:29.600000Z,29.6,102.45211,KiloPA,good
T-103:P-101:297,T-103,CH-P-101,2026-09-12T12:00:29.700000Z,29.7,102.56743,KiloPA,good
T-103:P-101:298,T-103,CH-P-101,2026-09-12T12:00:29.800000Z,29.8,102.5967,KiloPA,good
T-103:P-101:299,T-103,CH-P-101,2026-09-12T12:00:29.900000Z,29.9,102.40059,KiloPA,good
T-103:P-101:300,T-103,CH-P-101,2026-09-12T12:00:30Z,30.0,102.43738,KiloPA,good
T-103:P-101:301,T-103,CH-P-101,2026-09-12T12:00:30.100000Z,30.1,102.89849,KiloPA,good
T-103:P-101:302,T-103,CH-P-101,2026-09-12T12:00:30.200000Z,30.2,102.27714,KiloPA,good
T-103:P-101:303,T-103,CH-P-101,2026-09-12T12:00:30.300000Z,30.3,102.48344,KiloPA,good
T-103:P-101:304,T-103,CH-P-101,2026-09-12T12:00:30.400000Z,30.4,102.53486,KiloPA,good
T-103:P-101:305,T-103,CH-P-101,2026-09-12T12:00:30.500000Z,30.5,102.85242,KiloPA,good
T-103:P-101:306,T-103,CH-P-101,2026-09-12T12:00:30.600000Z,30.6,102.7846,KiloPA,good
T-103:P-101:307,T-103,CH-P-101,2026-09-12T12:00:30.700000Z,30.7,102.82178,KiloPA,good
T-103:P-101:308,T-103,CH-P-101,2026-09-12T12:00:30.800000Z,30.8,102.66343,KiloPA,good
T-103:P-101:309,T-103,CH-P-101,2026-09-12T12:00:30.900000Z,30.9,102.88608,KiloPA,good
T-103:P-101:310,T-103,CH-P-101,2026-09-12T12:00:31Z,31.0,102.71237,KiloPA,good
T-103:P-101:311,T-103,CH-P-101,2026-09-12T12:00:31.100000Z,31.1,102.80885,KiloPA,good
T-103:P-101:312,T-103,CH-P-101,2026-09-12T12:00:31.200000Z,31.2,102.80883,KiloPA,good
T-103:P-101:313,T-103,CH-P-101,2026-09-12T12:00:31.300000Z,31.3,102.84661,KiloPA,good
T-103:P-101:314,T-103,CH-P-101,2026-09-12T12:00:31.400000Z,31.4,102.83422,KiloPA,good
T-103:P-101:315,T-103,CH-P-101,2026-09-12T12:00:31.500000Z,31.5,103.06013,KiloPA,good
T-103:P-101:316,T-103,CH-P-101,2026-09-12T12:00:31.600000Z,31.6,103.10581,KiloPA,good
T-103:P-101:317,T-103,CH-P-101,2026-09-12T12:00:31.700000Z,31.7,102.95925,KiloPA,good
T-103:P-101:318,T-103,CH-P-101,2026-09-12T12:00:31.800000Z,31.8,103.04838,KiloPA,good
T-103:P-101:319,T-103,CH-P-101,2026-09-12T12:00:31.900000Z,31.9,103.22247,KiloPA,good
T-103:P-101:320,T-103,CH-P-101,2026-09-12T12:00:32Z,32.0,103.2099,KiloPA,good
T-103:P-101:321,T-103,CH-P-101,2026-09-12T12:00:32.100000Z,32.1,103.44741,KiloPA,good
T-103:P-101:322,T-103,CH-P-101,2026-09-12T12:00:32.200000Z,32.2,103.20787,KiloPA,good
T-103:P-101:323,T-103,CH-P-101,2026-09-12T12:00:32.300000Z,32.3,103.3328,KiloPA,good
T-103:P-101:324,T-103,CH-P-101,2026-09-12T12:00:32.400000Z,32.4,103.41832,KiloPA,good
T-103:P-101:325,T-103,CH-P-101,2026-09-12T12:00:32.500000Z,32.5,103.18389,KiloPA,good
T-103:P-101:326,T-103,CH-P-101,2026-09-12T12:00:32.600000Z,32.6,103.20133,KiloPA,good
T-103:P-101:327,T-103,CH-P-101,2026-09-12T12:00:32.700000Z,32.7,103.18591,KiloPA,good
T-103:P-101:328,T-103,CH-P-101,2026-09-12T12:00:32.800000Z,32.8,103.50249,KiloPA,good
T-103:P-101:329,T-103,CH-P-101,2026-09-12T12:00:32.900000Z,32.9,103.43555,KiloPA,good
T-103:P-101:330,T-103,CH-P-101,2026-09-12T12:00:33Z,33.0,103.53875,KiloPA,good
T-103:P-101:331,T-103,CH-P-101,2026-09-12T12:00:33.100000Z,33.1,103.54815,KiloPA,good
T-103:P-101:332,T-103,CH-P-101,2026-09-12T12:00:33.200000Z,33.2,103.59139,KiloPA,good
T-103:P-101:333,T-103,CH-P-101,2026-09-12T12:00:33.300000Z,33.3,103.6895,KiloPA,good
T-103:P-101:334,T-103,CH-P-101,2026-09-12T12:00:33.400000Z,33.4,103.55348,KiloPA,good
T-103:P-101:335,T-103,CH-P-101,2026-09-12T12:00:33.500000Z,33.5,103.76713,KiloPA,good
T-103:P-101:336,T-103,CH-P-101,2026-09-12T12:00:33.600000Z,33.6,103.77407,KiloPA,good
T-103:P-101:337,T-103,CH-P-101,2026-09-12T12:00:33.700000Z,33.7,103.48334,KiloPA,good
T-103:P-101:338,T-103,CH-P-101,2026-09-12T12:00:33.800000Z,33.8,103.69601,KiloPA,good
T-103:P-101:339,T-103,CH-P-101,2026-09-12T12:00:33.900000Z,33.9,104.00988,KiloPA,good
T-103:P-101:340,T-103,CH-P-101,2026-09-12T12:00:34Z,34.0,104.3648,KiloPA,good
T-103:P-101:341,T-103,CH-P-101,2026-09-12T12:00:34.100000Z,34.1,103.81101,KiloPA,good
T-103:P-101:342,T-103,CH-P-101,2026-09-12T12:00:34.200000Z,34.2,103.84951,KiloPA,good
T-103:P-101:343,T-103,CH-P-101,2026-09-12T12:00:34.300000Z,34.3,103.61005,KiloPA,good
T-103:P-101:344,T-103,CH-P-101,2026-09-12T12:00:34.400000Z,34.4,103.91707,KiloPA,good
T-103:P-101:345,T-103,CH-P-101,2026-09-12T12:00:34.500000Z,34.5,103.91455,KiloPA,good
T-103:P-101:346,T-103,CH-P-101,2026-09-12T12:00:34.600000Z,34.6,103.86045,KiloPA,good
